1,72849
2,58327
3,48591
4,40372
5,32840
6,26375
7,20832
8,16570
9,13061
10,10173
11,8037
12,6481
13,5260
14,4242
15,3548
16,3052
17,2510
18,2166
19,1905
20,1686
21,1460
22,1284
23,1114
24,1023
25,908
26,748
27,756
28,712
29,633
30,578
31,491
32,490
33,417
34,430
35,347
36,389
37,338
38,293
39,328
40,260
41,285
42,299
43,258
44,242
45,210
46,219
47,198
48,199
49,175
50,170
51,145
52,144
53,149
54,125
55,119
56,132
57,112
58,114
59,108
60,91
61,109
62,95
63,91
64,70
65,81
66,51
67,61
68,75
69,59
70,52
71,61
72,55
73,51
74,54
75,39
76,63
77,45
78,40
79,45
80,1182
