1,63661
2,51556
3,45137
4,40193
5,34552
6,29614
7,24643
8,20340
9,16401
10,13416
11,10627
12,8732
13,6936
14,5648
15,4723
16,3899
17,3310
18,2827
19,2422
20,2145
21,1865
22,1578
23,1457
24,1322
25,1215
26,1013
27,903
28,953
29,808
30,738
31,710
32,650
33,591
34,507
35,485
36,450
37,455
38,392
39,410
40,372
41,359
42,323
43,310
44,308
45,276
46,283
47,265
48,262
49,257
50,239
51,222
52,219
53,210
54,192
55,190
56,197
57,192
58,165
59,158
60,140
61,133
62,141
63,121
64,140
65,124
66,106
67,101
68,81
69,100
70,105
71,94
72,91
73,79
74,85
75,75
76,71
77,73
78,58
79,76
80,1898
