1,54445
2,43817
3,39388
4,36355
5,33606
6,31014
7,27772
8,23876
9,20374
10,17358
11,14397
12,12071
13,9795
14,8166
15,6657
16,5596
17,4710
18,3790
19,3308
20,2788
21,2462
22,2196
23,1856
24,1644
25,1497
26,1367
27,1211
28,1155
29,1036
30,915
31,812
32,792
33,726
34,700
35,691
36,607
37,533
38,548
39,513
40,480
41,448
42,449
43,392
44,388
45,391
46,347
47,362
48,344
49,308
50,277
51,314
52,307
53,277
54,272
55,252
56,234
57,242
58,253
59,217
60,199
61,211
62,189
63,186
64,188
65,183
66,172
67,183
68,163
69,174
70,152
71,145
72,145
73,138
74,123
75,111
76,112
77,109
78,101
79,116
80,3067
