1,67257
2,54312
3,46585
4,40610
5,34201
6,28630
7,23136
8,18740
9,15196
10,11839
11,9647
12,7800
13,6256
14,5004
15,4187
16,3552
17,2973
18,2575
19,2160
20,1956
21,1717
22,1423
23,1349
24,1229
25,1088
26,901
27,897
28,843
29,715
30,683
31,633
32,561
33,469
34,499
35,468
36,422
37,410
38,330
39,374
40,305
41,313
42,301
43,309
44,305
45,286
46,253
47,226
48,230
49,222
50,192
51,205
52,169
53,209
54,179
55,165
56,175
57,157
58,143
59,122
60,122
61,118
62,106
63,108
64,115
65,102
66,116
67,89
68,84
69,81
70,82
71,66
72,80
73,72
74,71
75,70
76,60
77,46
78,53
79,45
80,1610
