02704c65-de16-3d5b-bdc0-c0c9f4e7fe7d	cde02e1f-d3f7-34b4-a5d9-7acb87c57c0b	-1753044336	[EX_AUTH_FNAME_FST_LETTER#{(97)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(97)},EX_PERSON_ID_ORCID#{(0000-0002-6407-5365)},EX_DOC_AUTHS_SNAMES#{(-1753044336)},EX_TITLE#{(219074105)},EX_TITLE_SPLIT#{(951200583),(-312268091),(1002204322),(-1990025131)},EX_AUTH_FNAMES_FST_LETTER#{(97),(97)}]	barannik
0274a1b9-6d82-32f0-953e-09b505c8fde8	c76b326e-1f7a-3058-8e76-614196fc5ddc	102237485	[EX_AUTH_FNAME_FST_LETTER#{(112)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(108),(112),(106),(106),(97)},EX_PERSON_ID_ORCID#{(0000-0001-5584-6167)},EX_DOC_AUTHS_SNAMES#{(106556050),(102237485),(-1189444505),(109627815),(-1077737860)},EX_TITLE#{(-1080942129)},EX_TITLE_SPLIT#{(-1306084975),(3543),(3154358),(-385339870),(3551),(114801),(-1367605907),(-323144555),(1703832538),(1443276820),(3543),(-397514098),(963957450),(-649067821),(3154358),(94544721)},EX_AUTH_FNAMES_FST_LETTER#{(112)}]	koski
02a0ded5-28b8-347a-86de-87d4853eea07	48038cfa-74c4-35bb-a2bc-a906b22c4801	102309416	[EX_AUTH_FNAME_FST_LETTER#{(119)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(105),(106),(119),(110)},EX_PERSON_ID_ORCID#{(0000-0002-5074-0141)},EX_DOC_AUTHS_SNAMES#{(984461560),(-854877305),(102309416),(627129349)},EX_TITLE#{(1825351550)},EX_TITLE_SPLIT#{(-750754099),(-1270511332),(3543),(2069149100),(-541078668),(92734940),(3047042),(1191572123),(-1794422947),(88392775),(-327662511),(3049826),(749071378)},EX_AUTH_FNAMES_FST_LETTER#{(119),(107)}]	kraft
0317b2c1-0a7f-37ee-8fc1-a3e2c01467fe	a2706cad-2479-36e0-a484-1c1082d2fab5	93286958	[EX_AUTH_FNAME_FST_LETTER#{(112)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(100),(100),(112),(112),(109)},EX_PERSON_ID_ORCID#{(0000-0003-2605-3883)},EX_DOC_AUTHS_SNAMES#{(1315607470),(-1431130308),(-1337217048),(93286958),(-1702817781)},EX_TITLE#{(-1440463196)},EX_TITLE_SPLIT#{(222405816),(3543),(114801),(787093040),(1552717032),(-1081239615),(3423444),(93147458),(96727),(93920784)},EX_AUTH_FNAMES_FST_LETTER#{(112),(119)}]	ayers
03d6a276-c157-31b0-9a5c-dd502c10cec5	8509146a-3cc0-36bb-a87a-3062e8821c00	-1338977186	[EX_AUTH_FNAME_FST_LETTER#{(100)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(116),(119),(98),(99),(100)},EX_PERSON_ID_ORCID#{(0000-0002-4103-5977)},EX_DOC_AUTHS_SNAMES#{(-333146490),(3526476),(-711965405),(-717401978),(-1338977186)},EX_TITLE#{(-691735263)},EX_TITLE_SPLIT#{(858523414),(114801),(99050560),(109264530),(101577),(1161234537),(1131547323),(3707),(-1550945790),(-1407311019),(1468069439),(3365),(3231),(1235842574),(3649734),(108960),(-1407311019),(1468069439)},EX_AUTH_FNAMES_FST_LETTER#{(100)}]	darbar
03fa07d8-fc77-322a-9011-8a46255c2426	71646d8b-f6e1-3c1d-9d4d-f4120fa95601	-898952353	[EX_AUTH_FNAME_FST_LETTER#{(110)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(115),(110),(99),(109)},EX_PERSON_ID_ORCID#{(0000-0001-7630-1887)},EX_DOC_AUTHS_SNAMES#{(-1054674911),(-898952353),(-1752278142),(-469422856)},EX_TITLE#{(-1263151224)},EX_TITLE_SPLIT#{(1165631221),(3543),(1541255226),(1940272534),(96727),(-844931639),(1551261576),(3551),(-816216256),(-906336856),(1246004963),(3365),(578389899),(1831141690)},EX_AUTH_FNAMES_FST_LETTER#{(110)}]	smania
041fe6d9-b03c-30c8-9b08-b96c1b0d7233	a85115f4-4cc9-3430-abd8-36cd12060cf3	1864398777	[EX_AUTH_FNAME_FST_LETTER#{(112)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(112)},EX_PERSON_ID_ORCID#{(0000-0001-9330-713X)},EX_DOC_AUTHS_SNAMES#{(1864398777)},EX_TITLE#{(-276359633)},EX_TITLE_SPLIT#{(-1479399184),(3707),(290081961),(3543),(120763),(651285275),(3089482),(-1003761788),(3159),(97),(114064),(102222),(-309518737),(110259),(103668237),(1629),(1537222),(1509441),(1509447)},EX_AUTH_FNAMES_FST_LETTER#{(112),(107)}]	samanta
04620620-16e4-32ff-8f51-16aacf61dae7	1c819b22-ebf2-3376-b2a3-ecec862a2822	883143612	[EX_AUTH_FNAME_FST_LETTER#{(112)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(97),(114),(108),(112),(107)},EX_PERSON_ID_ORCID#{(0000-0001-5569-0609)},EX_DOC_AUTHS_SNAMES#{(-909357906),(1858074398),(3655313),(883143612),(3052805)},EX_TITLE#{(-2131712941)},EX_TITLE_SPLIT#{(1532127536),(-989456048),(94546749),(94546750),(96727),(3035044),(570398262),(3649734),(3446732),(96429),(-931244522),(-1117561563),(49),(-309012605),(96727),(96852),(3446732),(96429),(1196191618),(3004434)},EX_AUTH_FNAMES_FST_LETTER#{(112)}]	kalitsis
0463bd23-7bea-340f-9154-abfb078e8409	8be7279d-cb99-30b0-8691-7adfb835fc4e	100898563	[EX_AUTH_FNAME_FST_LETTER#{(101)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(114),(101)},EX_PERSON_ID_ORCID#{(0000-0002-3533-4364)},EX_DOC_AUTHS_SNAMES#{(-1334767703),(100898563)},EX_TITLE#{(-1148345766)},EX_TITLE_SPLIT#{(92646980),(228648785),(-891980232),(883832825),(858523452),(96727),(-1799980989)},EX_AUTH_FNAMES_FST_LETTER#{(101),(99)}]	jauch
047be539-40b3-3c0c-9dd7-4b19fecfc59d	d529091a-394f-3068-959c-7c55061eb321	3701441	[EX_AUTH_FNAME_FST_LETTER#{(121)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(121),(99)},EX_PERSON_ID_ORCID#{(0000-0003-4318-7672)},EX_DOC_AUTHS_SNAMES#{(3701441),(3641859)},EX_TITLE#{(-2140917028)},EX_TITLE_SPLIT#{(104256825),(-1399907075),(-489590317),(-373408282),(185106784),(-1879142376),(3159),(-889726799),(-2068132770),(1373542948)},EX_AUTH_FNAMES_FST_LETTER#{(121)}]	yang
04ec4077-1e58-3fb4-9997-2c13bac28c56	cb672aef-af13-340b-9d84-9c8a42d10e98	-903566109	[EX_AUTH_FNAME_FST_LETTER#{(97)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(97)},EX_PERSON_ID_ORCID#{(0000-0002-7586-9136)},EX_DOC_AUTHS_SNAMES#{(-903566109)},EX_TITLE#{(1553915924)},EX_TITLE_SPLIT#{(3559258),(109399860),(109267),(-1326167441),(-1008684926)},EX_AUTH_FNAMES_FST_LETTER#{(97)}]	sharif
059b62a8-1cb5-31ac-a0a0-701800e56382	52d7d5f9-2d32-30f3-8e00-3ee7bd0d2f1a	3052799	[EX_AUTH_FNAME_FST_LETTER#{(106)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(110),(106),(115),(115),(104),(115),(115),(121),(106),(106)},EX_PERSON_ID_ORCID#{(0000-0002-2775-3315)},EX_DOC_AUTHS_SNAMES#{(3434),(3545),(3529274),(106191),(106191),(101012301),(103061),(3536149),(106191),(3052799)},EX_TITLE#{(-1100472722)},EX_TITLE_SPLIT#{(-1833928446),(3543),(289258778),(3551),(114801),(-553207110),(3543),(98291),(116),(3049826),(94851343),(92938940),(103317),(169161588),(1235842574),(117694),(-248987413),(1275038094),(-1349555095),(96278371),(92734940),(289258778),(-63342472)},EX_AUTH_FNAMES_FST_LETTER#{(106),(121)}]	choi
06202199-7c37-39f8-9a2d-39e87f3518dc	62c5a13b-eb01-3db1-bccc-7e5cf60ec2a7	101813986	[EX_AUTH_FNAME_FST_LETTER#{(99)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(101),(114),(99),(115),(101),(112)},EX_PERSON_ID_ORCID#{(0000-0002-3711-3514)},EX_DOC_AUTHS_SNAMES#{(-1335390485),(-814328437),(101813986),(-1081668360),(2106788661),(3029869)},EX_TITLE#{(1418839793)},EX_TITLE_SPLIT#{(98615627),(1375970320),(3707),(3649545),(93087858),(1753018553),(3543),(99174254),(-1175341919),(105575475),(-1175341919),(96727),(-1392636766),(-1175341919),(-1320499647),(114851830),(991795748),(3370),(-1109226753),(3596730),(631109594),(3365),(114801),(3363337)},EX_AUTH_FNAMES_FST_LETTER#{(99),(109)}]	kalua
062307b6-a004-3afc-a6a8-1e4946e673a1	5e9be1ba-8648-3bee-a655-32f0417d7d2a	-1811417503	[EX_AUTH_FNAME_FST_LETTER#{(114)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(112),(97),(109),(110),(99),(111),(114),(99),(97)},EX_PERSON_ID_ORCID#{(0000-0002-3664-5359)},EX_DOC_AUTHS_SNAMES#{(-190711168),(-1550809309),(-1089175652),(1814624106),(816075061),(-896608579),(-1811417503),(103666426),(93620989)},EX_TITLE#{(-273651767)},EX_TITLE_SPLIT#{(1382089408),(1943748635),(555217240),(57),(96727),(555217240),(51),(2041217302),(1355153608),(1337474782),(95457908),(3365),(-1249395407),(-1381034947)},EX_AUTH_FNAMES_FST_LETTER#{(114),(97)}]	swanson
06bcde30-0e72-34d7-93b3-10abb41d9a7b	b5461a8b-4de0-38c3-ad86-72bbdde8d843	-1893764938	[EX_AUTH_FNAME_FST_LETTER#{(114)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(112),(115),(114),(115),(114),(101),(101),(108),(115),(109),(98)},EX_PERSON_ID_ORCID#{(0000-0003-4177-4590)},EX_DOC_AUTHS_SNAMES#{(-1423090061),(-1155350202),(109441977),(-1068736214),(-1893764938),(-422164148),(-1250858109),(248478698),(111826353),(-1361511079),(108704298)},EX_TITLE#{(869734048)},EX_TITLE_SPLIT#{(-1671151641),(1957936839),(96727),(-989077289),(-1237458489),(3543),(1659526655),(3649734),(-1717166918),(-1775548894),(-265651304),(-1349555095)},EX_AUTH_FNAMES_FST_LETTER#{(114)}]	steiner
06d8deed-b14e-3a15-acd1-9d646b33723e	d06e4448-4684-33dc-9f10-f39728b9ce8a	95952816	[EX_AUTH_FNAME_FST_LETTER#{(106)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(109),(103),(106)},EX_PERSON_ID_ORCID#{(0000-0002-0074-3504)},EX_DOC_AUTHS_SNAMES#{(104372931),(1097615872),(95952816)},EX_TITLE#{(-1566416011)},EX_TITLE_SPLIT#{(110182),(111189),(989127572),(3543),(-187877841),(3506511),(106557834),(96727),(103162287),(3317598),(-1826355014),(681132076),(3649734),(3738916),(106189857),(1879343168)},EX_AUTH_FNAMES_FST_LETTER#{(106)}]	dutta
06e44157-cb24-3b9c-8eae-d0357da34e14	85be462a-ef4d-363f-a9b3-940d6e65c372	-1013851236	[EX_AUTH_FNAME_FST_LETTER#{(99)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(99)},EX_PERSON_ID_ORCID#{(0000-0002-4458-6475)},EX_DOC_AUTHS_SNAMES#{(-1013851236)},EX_TITLE#{(-598106072)},EX_TITLE_SPLIT#{(1437723568),(-612455660),(114801),(-1449733680),(101577),(-733631846),(92754428)},EX_AUTH_FNAMES_FST_LETTER#{(99),(106)}]	olsson
06f8da91-a555-3cd0-abd5-f7c2dbbd6d1c	4819250c-7955-3ecd-8f9a-64e65076d7f6	3493088	[EX_AUTH_FNAME_FST_LETTER#{(97)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(97),(106),(114),(110),(119),(108),(114)},EX_PERSON_ID_ORCID#{(0000-0002-9598-2152)},EX_DOC_AUTHS_SNAMES#{(3493088),(112203190),(99044211),(968733264),(287431619),(1871507236),(-1245871537)},EX_TITLE#{(-2037655582)},EX_TITLE_SPLIT#{(643275580),(858523452),(3543),(3035410),(1225641127),(102845549),(97355),(458736106),(1466199213),(1694954889),(3543),(-1077561780),(3151786),(109616084)},EX_AUTH_FNAMES_FST_LETTER#{(97),(119)}]	rate
077b58eb-2f7e-3f7d-ab36-66e79608fe5b	5964d7e1-5406-3675-bb7f-63b9860523a0	-1320507338	[EX_AUTH_FNAME_FST_LETTER#{(112)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(106),(99),(112),(112)},EX_PERSON_ID_ORCID#{(0000-0002-0984-693X)},EX_DOC_AUTHS_SNAMES#{(-1111335410),(-1619121470),(3076096),(-1320507338)},EX_TITLE#{(-2034431240)},EX_TITLE_SPLIT#{(103504),(3707),(104069929),(2054046228),(112903447),(110115790),(95472323),(1754702016),(114801),(3046192),(3543),(114801),(-820908832),(-1052930487),(1509437081),(-1266513893)},EX_AUTH_FNAMES_FST_LETTER#{(112)}]	durand
07801186-b53a-3b98-bbf9-3f2ba84adfcd	8034f055-67d6-3d56-ac18-8253d38a7be8	-747842550	[EX_AUTH_FNAME_FST_LETTER#{(99)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(106),(107),(99),(97),(106),(115),(115)},EX_PERSON_ID_ORCID#{(0000-0002-6094-5167)},EX_DOC_AUTHS_SNAMES#{(96887701),(1100531022),(-747842550),(3506525),(-1955875897),(1657105150),(1855160689)},EX_TITLE#{(-1919219192)},EX_TITLE_SPLIT#{(3117),(-1740743114),(858523452),(3543),(797998783),(-1284885497),(-393160633),(-1684712413),(3151786),(114801),(-840526557),(-892482046),(3002781),(97427706),(-1081415738)},EX_AUTH_FNAMES_FST_LETTER#{(99),(97)}]	meissner
07852e67-b2cf-3b68-905a-711a5f8c8f0e	dc24a932-5d20-396a-961d-e42c60b81b76	109619391	[EX_AUTH_FNAME_FST_LETTER#{(109)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(109),(109),(109),(109)},EX_PERSON_ID_ORCID#{(0000-0002-9912-4534)},EX_DOC_AUTHS_SNAMES#{(-1761444479),(1083560),(108285839),(109619391)},EX_TITLE#{(-1724936067)},EX_TITLE_SPLIT#{(1893652922),(-1094759587),(3365),(1989774883),(957882532),(3373748),(-1079859158),(3263),(3180),(-985763558),(-1737370588)},EX_AUTH_FNAMES_FST_LETTER#{(109)}]	solzi
078939b3-53d0-3f9d-bbb3-967d2be0af8e	e26b0913-08ea-3893-990a-cf66550cdac4	-1479405475	[EX_AUTH_FNAME_FST_LETTER#{(99)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(99),(109),(112)},EX_PERSON_ID_ORCID#{(0000-0001-8882-081X)},EX_DOC_AUTHS_SNAMES#{(-1479405475),(3619688),(-739066509)},EX_TITLE#{(923817319)},EX_TITLE_SPLIT#{(2119175254),(-1232127484),(121),(3239),(749146993),(-1884203656)},EX_AUTH_FNAMES_FST_LETTER#{(99),(108)}]	errando
07a2e5cc-4ff8-39a0-8082-f3f3da8c6bc6	7bcefde9-7a90-3329-a5ef-89e67a0e67e6	542929480	[EX_AUTH_FNAME_FST_LETTER#{(109)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(109),(115)},EX_PERSON_ID_ORCID#{(0000-0003-1635-5853)},EX_DOC_AUTHS_SNAMES#{(542929480),(3208579)},EX_TITLE#{(1056793482)},EX_TITLE_SPLIT#{(114801),(116103),(3543),(182541936),(-1445107328),(3365),(114801),(99152071),(-1102567108),(-2116852922),(3543),(1864843273),(113101341),(96852),(-896177632),(3365),(-982667096)},EX_AUTH_FNAMES_FST_LETTER#{(109),(97)}]	caffrey
07bb24b6-dea3-339c-bb63-0fd38962bcdb	008e96b9-df91-382e-aa14-045d239b1fed	1343888020	[EX_AUTH_FNAME_FST_LETTER#{(119)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(119),(102)},EX_PERSON_ID_ORCID#{(0000-0002-4129-6616)},EX_DOC_AUTHS_SNAMES#{(1343888020),(-1224444957)},EX_TITLE#{(644102744)},EX_TITLE_SPLIT#{(114801),(1771340070),(3543),(-1059618858),(-892482046),(3543),(98630),(50),(96727),(3405555),(3238251),(3117),(-404562712),(956015362),(3159),(-1325958191),(-1361632588),(1280882667),(-1261965294)},EX_AUTH_FNAMES_FST_LETTER#{(119),(106)}]	griffiths
07c805af-f089-3e75-a3da-0c4776a2ac04	655c9e7e-076d-340a-b402-c0d416ea4d7d	-1591946719	[EX_AUTH_FNAME_FST_LETTER#{(111)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(111)},EX_PERSON_ID_ORCID#{(0000-0003-0778-8577)},EX_DOC_AUTHS_SNAMES#{(-1591946719)},EX_TITLE#{(-149850156)},EX_TITLE_SPLIT#{(1818088620),(-934531685),(104085423),(-900754001),(99569041),(104204534),(1844104722),(787093040),(23517467),(3543),(114801),(1952151455),(-567451565),(101577),(-733631846),(-108220795),(96727),(-731592132)},EX_AUTH_FNAMES_FST_LETTER#{(111),(111)}]	odunuga
07d3fbcb-31f5-344b-a637-298f35c524f5	24ab27d7-d81f-3d4d-b840-d83409bd7b7f	-1078030704	[EX_AUTH_FNAME_FST_LETTER#{(101)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(101),(109)},EX_PERSON_ID_ORCID#{(0000-0002-1566-0170)},EX_DOC_AUTHS_SNAMES#{(-1078030704),(-1138571207)},EX_TITLE#{(1880435371)},EX_TITLE_SPLIT#{(3536962),(106004554),(869298276),(96727),(-860345042),(3543),(1800551012),(-1204567173),(-530839855)},EX_AUTH_FNAMES_FST_LETTER#{(101)}]	medina
07de9720-63f0-3c9d-aace-784544cb21a0	369c80c6-24dd-386f-abcd-72c7f4c79055	110370557	[EX_AUTH_FNAME_FST_LETTER#{(106)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(104),(98),(106),(101),(108),(106)},EX_PERSON_ID_ORCID#{(0000-0002-9758-3454)},EX_DOC_AUTHS_SNAMES#{(-365099340),(1550574695),(110370557),(-1217173739),(-254711484),(95340218)},EX_TITLE#{(-1057363479)},EX_TITLE_SPLIT#{(3180),(50),(407016618),(3423444),(114801),(104256825),(3704893),(104075),(3543),(114801),(1240061266),(1225731607),(113743)},EX_AUTH_FNAMES_FST_LETTER#{(106),(108)}]	tison
07eb2e7a-fd39-3eb7-ac6b-46fb40c9b4c5	b30c675a-0e46-3bfc-8d14-c8fda8551fd0	-154098977	[EX_AUTH_FNAME_FST_LETTER#{(103)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(103)},EX_PERSON_ID_ORCID#{(0000-0002-1351-1884)},EX_DOC_AUTHS_SNAMES#{(-154098977)},EX_TITLE#{(-873842423)},EX_TITLE_SPLIT#{(-1367724416),(-1380923315),(-1367724416),(3029700),(1784121478),(1702156010),(3555),(396332469),(2988221)},EX_AUTH_FNAMES_FST_LETTER#{(103)}]	van der pluijm
081afb2e-987e-3add-bc31-f7e3907d00a5	a89aa994-d4c2-3c6d-8727-daca43682636	55719307	[EX_AUTH_FNAME_FST_LETTER#{(97)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(97),(102)},EX_PERSON_ID_ORCID#{(0000-0003-2117-4176)},EX_DOC_AUTHS_SNAMES#{(55719307),(2024836178)},EX_TITLE#{(1898506176)},EX_TITLE_SPLIT#{(877838621),(-1002602080),(-848170085),(-517694315),(3159),(955521100),(3151786),(3059428),(109314454)},EX_AUTH_FNAMES_FST_LETTER#{(97)}]	boetius
0853dd6b-d52e-394e-bf71-e0b6a19b7bc6	51fca76e-6eae-33e2-858a-805a7104ffb5	-2071833805	[EX_AUTH_FNAME_FST_LETTER#{(104)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(97),(104),(101),(108)},EX_PERSON_ID_ORCID#{(0000-0002-2234-7203)},EX_DOC_AUTHS_SNAMES#{(-76074934),(-2071833805),(-820130011),(-658119039)},EX_TITLE#{(-88926488)},EX_TITLE_SPLIT#{(-943926408),(-1353885513),(3543),(114801),(-1378159732),(95027439),(93508531),(3551),(116209935),(-1529171400),(96727),(97),(-902286926),(-1334854062),(104069929)},EX_AUTH_FNAMES_FST_LETTER#{(104),(104),(103)}]	savenije
0858b648-e811-35b6-8b23-9408efcdc6d7	99b7f09d-1099-3109-8f56-cabeea77c7c9	-676098806	[EX_AUTH_FNAME_FST_LETTER#{(98)},EX_DOC_AUTHS_FNAME_FST_LETTER#{(98)},EX_PERSON_ID_ORCID#{(0000-0003-0902-9531)},EX_DOC_AUTHS_SNAMES#{(-676098806)},EX_TITLE#{(-638253780)},EX_TITLE_SPLIT#{(3177821),(-103417323),(3365),(-1094984962),(-1979259943),(101577),(104665)},EX_AUTH_FNAMES_FST_LETTER#{(98),(99)}]	tarlatzis
